lambda1, lambda2, lambda3, fidelidad
0.33333333333333326,0.04761904761904745,0.5,0.663827924360077
0.33333333333333326,0.1428571428571428,0.5,0.6606676733793027
0.33333333333333326,0.23809523809523814,0.5,0.6662220605365279
0.33333333333333326,0.33333333333333326,0.5,0.6658335683894655
0.33333333333333326,0.4285714285714284,0.5,0.6718598153177884
0.33333333333333326,0.5238095238095237,0.5,0.6830443300977054
0.33333333333333326,0.6190476190476191,0.5,0.7045150199165957
0.33333333333333326,0.7142857142857142,0.5,0.7236048481818939
0.33333333333333326,0.8095238095238093,0.5,0.7480299750435992
0.4285714285714284,-0.04761904761904767,0.5,0.6726483658467415
0.4285714285714284,0.04761904761904745,0.5,0.6775624366425077
0.4285714285714284,0.1428571428571428,0.5,0.6703561702013346
0.4285714285714284,0.23809523809523814,0.5,0.6744672920995083
0.4285714285714284,0.33333333333333326,0.5,0.6726311616065037
0.4285714285714284,0.4285714285714284,0.5,0.6844544607824734
0.4285714285714284,0.5238095238095237,0.5,0.694895780417082
0.4285714285714284,0.6190476190476191,0.5,0.7066127290017068
0.4285714285714284,0.7142857142857142,0.5,0.7256571306852242
0.4285714285714284,0.8095238095238093,0.5,0.7515854981741265
0.4285714285714284,0.9047619047619047,0.5,0.7712398654352086
0.5238095238095237,0.04761904761904745,0.5,0.6857332781631867
0.5238095238095237,0.1428571428571428,0.5,0.6904681208886061
0.5238095238095237,0.23809523809523814,0.5,0.6905710321845651
0.5238095238095237,0.33333333333333326,0.5,0.6896850540816921
0.5238095238095237,0.4285714285714284,0.5,0.6961307697076411
0.5238095238095237,0.5238095238095237,0.5,0.704734402193968
0.5238095238095237,0.6190476190476191,0.5,0.721916712862129
0.5238095238095237,0.7142857142857142,0.5,0.7344698578131978
0.5238095238095237,0.8095238095238093,0.5,0.747727169772856
0.5238095238095237,0.9047619047619047,0.5,0.7733636285065775
0.6190476190476191,0.1428571428571428,0.5,0.7139382787007171
0.6190476190476191,0.23809523809523814,0.5,0.7124356644551856
0.6190476190476191,0.33333333333333326,0.5,0.707133278693806
0.6190476190476191,0.4285714285714284,0.5,0.7137027278484344
0.6190476190476191,0.5238095238095237,0.5,0.724451362050844
0.6190476190476191,0.6190476190476191,0.5,0.7332968383836371
0.6190476190476191,0.7142857142857142,0.5,0.745594430287473
0.6190476190476191,0.8095238095238093,0.5,0.7588523273649772
0.7142857142857142,0.23809523809523814,0.5,0.7354444836883086
0.7142857142857142,0.33333333333333326,0.5,0.7308086687697655
0.7142857142857142,0.4285714285714284,0.5,0.7359235606732427
0.7142857142857142,0.5238095238095237,0.5,0.7378128266010753
0.7142857142857142,0.6190476190476191,0.5,0.7454741121555912
0.7142857142857142,0.7142857142857142,0.5,0.7607072368545655
0.8095238095238093,0.33333333333333326,0.5,0.7597455751923041
0.8095238095238093,0.4285714285714284,0.5,0.7584846866097299
0.8095238095238093,0.5238095238095237,0.5,0.7635347451209664
0.8095238095238093,0.6190476190476191,0.5,0.765366030620825
0.9047619047619047,0.4285714285714284,0.5,0.7859403917612827
0.9047619047619047,0.5238095238095237,0.5,0.7950460398125987
