lambda1, lambda2, lambda3, fidelidad
0.33333333333333326,0.33333333333333326,0.5,0.8346205937833429
0.33333333333333326,0.4285714285714284,0.5,0.8419939201858752
0.33333333333333326,0.5238095238095237,0.5,0.830646294571737
0.33333333333333326,0.6190476190476191,0.5,0.8272051717017974
0.33333333333333326,0.7142857142857142,0.5,0.8028519541783656
0.33333333333333326,0.8095238095238093,0.5,0.785635402174872
0.4285714285714284,-0.04761904761904767,0.5,0.8206892615728955
0.4285714285714284,0.04761904761904745,0.5,0.8302697471612445
0.4285714285714284,0.1428571428571428,0.5,0.8306569716962666
0.4285714285714284,0.23809523809523814,0.5,0.8306535914294111
0.4285714285714284,0.33333333333333326,0.5,0.8381278507897144
0.4285714285714284,0.4285714285714284,0.5,0.8267738380293127
0.4285714285714284,0.5238095238095237,0.5,0.8284454688421632
0.4285714285714284,0.6190476190476191,0.5,0.8211679798054929
0.4285714285714284,0.7142857142857142,0.5,0.808122518038816
0.4285714285714284,0.8095238095238093,0.5,0.7920596572661321
0.4285714285714284,0.9047619047619047,0.5,0.7706170888051646
0.5238095238095237,0.04761904761904745,0.5,0.8245035186801961
0.5238095238095237,0.1428571428571428,0.5,0.829323465344568
0.5238095238095237,0.23809523809523814,0.5,0.8258791490555657
0.5238095238095237,0.33333333333333326,0.5,0.8185225204542785
0.5238095238095237,0.4285714285714284,0.5,0.8228088976858153
0.5238095238095237,0.5238095238095237,0.5,0.8169278793275104
0.5238095238095237,0.6190476190476191,0.5,0.8021743530079934
0.5238095238095237,0.7142857142857142,0.5,0.7922578532389994
0.5238095238095237,0.8095238095238093,0.5,0.7876862010482195
0.5238095238095237,0.9047619047619047,0.5,0.7631541461382726
0.6190476190476191,0.1428571428571428,0.5,0.8196548965104382
0.6190476190476191,0.23809523809523814,0.5,0.829887643731839
0.6190476190476191,0.33333333333333326,0.5,0.8190041555432571
0.6190476190476191,0.4285714285714284,0.5,0.8124692476200401
0.6190476190476191,0.5238095238095237,0.5,0.8031378926333759
0.6190476190476191,0.6190476190476191,0.5,0.796613248511958
0.6190476190476191,0.7142857142857142,0.5,0.7794183326435912
0.6190476190476191,0.8095238095238093,0.5,0.7716756757567517
0.7142857142857142,0.23809523809523814,0.5,0.810857216108691
0.7142857142857142,0.33333333333333326,0.5,0.8161822378369337
0.7142857142857142,0.4285714285714284,0.5,0.7986483384501931
0.7142857142857142,0.5238095238095237,0.5,0.7921228768183455
0.7142857142857142,0.6190476190476191,0.5,0.7787651924998182
0.7142857142857142,0.7142857142857142,0.5,0.7703094611220513
0.8095238095238093,0.33333333333333326,0.5,0.771929022679675
0.8095238095238093,0.4285714285714284,0.5,0.7828842448083817
0.8095238095238093,0.5238095238095237,0.5,0.7867566144306164
0.8095238095238093,0.6190476190476191,0.5,0.7678911138692103
0.9047619047619047,0.4285714285714284,0.5,0.7518554076742281
0.9047619047619047,0.5238095238095237,0.5,0.7520672931362248
